rho,n_features,n_samples,noise,seed,cond,mean_cv,median_cv,max_cv,n_active,coef_err,spurious,missed
0.999,27,100,0.01,2,57.59439404564375,1.9149054902586793,0.8640641892201844,4.878972506094337,3,0.038477728157506726,1,0
0.999,27,100,0.01,3,62.56054941081017,0.39575154298874704,0.0491508581366017,1.1371226789823694,3,0.03368790941300093,1,0
0.9999,27,100,0.01,0,186.3335366234637,8.381750179377418,2.4727121406122565,22.670287063599037,3,0.036067020440598056,1,0
0.9999,27,100,0.01,1,199.409040682368,1.6626417550775938,1.5566950974118994,3.430027494773926,3,0.07891538865878751,1,0
0.9999,27,100,0.01,2,182.19637931380657,2.0127444076395546,1.8493003218341335,4.187862997077484,3,0.12167273682249385,1,0
0.9999,27,100,0.01,3,197.2439047607377,0.449367288952331,0.16284172477894127,1.1842802588539632,3,0.10635792546849475,1,0
0.0,27,100,0.1,0,2.784286233186939,3.879439997261137,1.8479790410837125,15.885464727261908,19,0.04166049109050194,17,0
0.0,27,100,0.1,1,2.9164805894458743,3.446447733504955,1.8013195992696964,9.45050435734307,12,0.02937516992914866,10,0
0.0,27,100,0.1,2,3.1727024775356805,15.239908703538523,2.0368721262540728,137.42256688886027,12,0.023863717682424197,10,0
0.0,27,100,0.1,3,3.0260265887716096,4.081409883013197,1.7031691878552582,31.028729427396048,19,0.03538937367384736,17,0
0.9,27,100,0.1,0,5.757807287509171,9.874688091171,1.6174524236672965,75.4073206585299,20,0.04291191395954278,18,0
0.9,27,100,0.1,1,5.984703954151943,3.3531935033289333,1.978504296446172,9.720211112207076,13,0.03348935506401515,11,0
0.9,27,100,0.1,2,5.792741237062552,10.020008315649429,1.587051275121191,77.32570989592382,14,0.035495313027797876,12,0
0.9,27,100,0.1,3,6.4877641299108975,4.038362958496455,1.7082933731667225,29.211452973251962,19,0.05566389315933275,17,0
0.99,27,100,0.1,0,18.479084646739068,5.363970947709829,1.6612936083433565,43.3707754242022,21,0.048195606573324924,19,0
0.99,27,100,0.1,1,19.653724565613206,3.373210971274506,2.0393276276149708,9.720211112206256,13,0.05316998890030756,11,0
0.99,27,100,0.1,2,18.204132182292568,7.015436531364357,1.480902955560103,46.064562739230034,14,0.09863267989908572,12,0
0.99,27,100,0.1,3,19.96807169221226,4.041473610221931,1.708293373166702,29.211452973249138,19,0.13483526431287432,17,0
0.999,27,100,0.1,0,58.807694899558406,13.78699300370216,1.6744418681304438,225.06849265633826,20,0.06799651703906727,18,0
0.999,27,100,0.1,1,62.84841381204649,3.4140319769131793,2.039327627614958,9.728288161178202,13,0.13529125460775773,11,0
0.999,27,100,0.1,2,57.59439404564375,18.36627299389935,1.4346070995752125,201.17765132756605,14,0.30711476988302955,12,0
0.999,27,100,0.1,3,62.56054941081017,4.055497449884396,1.7082933731667207,29.211452973247077,19,0.4048186232304698,17,0
0.9999,27,100,0.1,0,186.3335366234637,23.52242744540278,1.718758357039825,381.59633005296047,19,0.1706236388001585,17,0
0.9999,27,100,0.1,1,199.409040682368,3.468576023345165,2.0383529182476767,9.728288161178885,13,0.41020586532637127,11,0
0.9999,27,100,0.1,2,182.19637931380657,77.04634507882305,1.6282718348929668,1027.4990988526235,14,0.9698698301600528,12,0
0.9999,27,100,0.1,3,197.2439047607377,5.262403322929867,1.8703499808832613,29.21145297324775,19,1.2657630896669614,17,0
0.0,27,250,0.01,0,1.9156803371334985,0.005718339344387095,0.005718339344387095,0.010660941341483812,2,0.0006489839439327753,0,0
0.0,27,250,0.01,1,1.9496154411496924,0.0006330168954451977,0.0006330168954451977,0.0007187339805753632,2,0.0009979150154923362,0,0
0.0,27,250,0.01,2,1.9847589670602188,0.013222724869272572,0.013222724869272572,0.02579083080073247,2,0.0007107031817719958,0,0
0.0,27,250,0.01,3,1.8796304870947615,0.0005868879685959189,0.0005868879685959189,0.0006510074746206694,2,0.00043941167733890953,0,0
0.9,27,250,0.01,0,4.506718761148902,0.004762964583978206,0.004762964583978206,0.008750191820666034,2,0.0007009739305837168,0,0
0.9,27,250,0.01,1,4.989170165223898,0.006339025322831817,0.006339025322831817,0.012130750835348602,2,0.0010254395482661369,0,0
0.9,27,250,0.01,2,4.753773143707934,0.01061325812384185,0.01061325812384185,0.014678970277000424,2,0.0007107031817719958,0,0
0.9,27,250,0.01,3,5.7091722876710715,0.0005868879685959189,0.0005868879685959189,0.0006510074746206694,2,0.00043941167733890953,0,0
0.99,27,250,0.01,0,14.86793621834498,0.028427060516135926,0.028427060516135926,0.05607628866405469,2,0.0007009739305837168,0,0
0.99,27,250,0.01,1,16.043491244065866,0.021269378115762422,0.021269378115762422,0.041994707201105555,2,0.0011045122951384566,0,0
0.99,27,250,0.01,2,15.20342913915857,0.02515183405211406,0.02515183405211406,0.049326625403512084,2,0.0006416555795153243,0,0
0.99,27,250,0.01,3,17.985263135144105,0.0005868879685959189,0.0005868879685959189,0.0006510074746206694,2,0.00043941167733890953,0,0
0.999,27,250,0.01,0,47.51945187146699,0.10486113156765677,0.10486113156765677,0.20894308152767793,2,0.0007283981060377575,0,0
0.999,27,250,0.01,1,50.874799870485724,0.06635927152989791,0.06635927152989791,0.13216139888494333,2,0.0011896242136053047,0,0
0.999,27,250,0.01,2,48.16275655430354,1.3039804985735692,0.15938599279564933,3.7518863366928943,3,0.014449915838242972,1,0
0.999,27,250,0.01,3,56.55194156439571,0.0034107219887875738,0.0034107219887875738,0.006193001052477057,2,0.00041834748809879376,0,0
0.9999,27,250,0.01,0,150.72650707349,0.3815169782684111,0.3815169782684111,0.7622615644322828,2,0.0004714301977235864,0,0
0.9999,27,250,0.01,1,160.97296075155006,0.1960942743877552,0.1960942743877552,0.39163283341698873,2,0.0013738483219909645,0,0
0.9999,27,250,0.01,2,152.3580567847875,1.6754755805406367,0.528786616402547,4.4969858648810215,3,0.04600739738294833,1,0
0.9999,27,250,0.01,3,178.43444641570125,0.012330318337492466,0.012330318337492466,0.024039914650479773,2,0.0004118012850675926,0,0
0.0,27,250,0.1,0,1.9156803371334985,0.7992869341932564,0.7494628241832031,1.9494553654775901,9,0.020137350765881523,7,0
0.0,27,250,0.1,1,1.9496154411496924,1.5204185310202523,1.0896435183672377,5.35246784178822,13,0.020866685803684833,11,0
0.0,27,250,0.1,2,1.9847589670602188,6.843364419600005,1.317803222791522,46.57542230195264,8,0.013945705666967642,6,0
0.0,27,250,0.1,3,1.8796304870947615,0.1666315950380083,0.18815801794750656,0.3542742941237473,5,0.012685450376280645,3,0
0.9,27,250,0.1,0,4.506718761148902,0.8017971227619465,0.7473528386088923,1.9595038019999689,9,0.02066557228723192,7,0
0.9,27,250,0.1,1,4.989170165223898,1.498607009552123,1.0869467392520242,5.246656077329241,13,0.020972563743581515,11,0
0.9,27,250,0.1,2,4.753773143707934,2.1150173906320715,1.1555577147301748,6.403449465879746,8,0.020504013614655835,6,0
0.9,27,250,0.1,3,5.7091722876710715,0.22391703196729304,0.23772663283911136,0.4992380975606289,6,0.014636844992209089,4,0
0.99,27,250,0.1,0,14.86793621834498,0.807031942760871,0.745062291032883,1.961668111802984,9,0.019241847047335798,7,0
0.99,27,250,0.1,1,16.043491244065866,2.119137996764171,1.144824525221486,10.223505311418743,14,0.020467719601203402,12,0
0.99,27,250,0.1,2,15.20342913915857,4.071959293981534,0.9205056601002426,25.416386919362683,8,0.05788690433150068,6,0
0.99,27,250,0.1,3,17.985263135144105,0.2778520710277164,0.23775754932570958,0.8084901213607647,6,0.028385068078918208,4,0
0.999,27,250,0.1,0,47.51945187146699,1.5548960583614764,0.8251576360294723,8.140058503638413,10,0.0192781414436685,8,0
0.999,27,250,0.1,1,50.874799870485724,2.225348631167731,1.1448435111775064,11.607035973669124,14,0.029629739900378108,12,0
0.999,27,250,0.1,2,48.16275655430354,1.2929139306931128,0.9356676566974647,3.6799545407762224,8,0.18557819584607407,6,0
0.999,27,250,0.1,3,56.55194156439571,0.3113625009964057,0.23773827611640452,0.9599925341796501,6,0.07955867515552296,4,0
0.9999,27,250,0.1,0,150.72650707349,1.6353101222183803,0.8252141891835385,8.450160264017084,10,0.03171818530628365,8,0
0.9999,27,250,0.1,1,160.97296075155006,2.2635636743285277,1.1448360351677807,11.790469443385868,14,0.0833845275254488,12,0
0.9999,27,250,0.1,2,152.3580567847875,1.0360473657053573,0.9457776594624464,2.6690080374801717,8,0.5915399653531532,6,0
0.9999,27,250,0.1,3,178.43444641570125,0.33300405076143796,0.23912304572076692,0.9599925341796447,6,0.24792398381364789,4,0
0.0,27,1000,0.01,0,1.376019292382143,0.013648875391885818,0.013648875391885818,0.027063151234111356,2,0.0002970886540781221,0,0
0.0,27,1000,0.01,1,1.3696287708264732,0.00035577729532939624,0.00035577729532939624,0.00046306079217999776,2,0.00011621380033147252,0,0
0.0,27,1000,0.01,2,1.4257168074918505,0.01022868069479529,0.01022868069479529,0.020244023099617946,2,0.00019538020878615242,0,0
0.0,27,1000,0.01,3,1.3618298451969755,0.016953318770124595,0.016953318770124595,0.033726804146410584,2,0.00031364833849400597,0,0
0.9,27,1000,0.01,0,4.59527058240152,0.004183768719605084,0.004183768719605084,0.008132937889549887,2,0.0002871989924958852,0,0
0.9,27,1000,0.01,1,4.752512228492015,0.00035577729532939624,0.00035577729532939624,0.00046306079217999776,2,0.00011621380033147252,0,0
0.9,27,1000,0.01,2,4.560129902911074,0.003502069097928267,0.003502069097928267,0.006790799905883901,2,0.00019538020878615242,0,0
0.9,27,1000,0.01,3,4.776123925037351,0.0057459513979100825,0.0057459513979100825,0.011312069401981562,2,0.0003106704714425638,0,0
0.99,27,1000,0.01,0,14.915462219330385,0.0021297756757936415,0.0021297756757936415,0.004024951801927002,2,0.0002871989924958852,0,0
0.99,27,1000,0.01,1,15.136609482528845,0.00035577729532939624,0.00035577729532939624,0.00046306079217999776,2,0.00011621380033147252,0,0
0.99,27,1000,0.01,2,14.893238455816324,0.001555080863301259,0.001555080863301259,0.0017540105756377585,2,0.00018959203204556548,0,0
0.99,27,1000,0.01,3,15.398956203243557,0.002686740136201458,0.002686740136201458,0.004164441729567849,2,0.00031782831195601715,0,0
0.999,27,1000,0.01,0,47.323779109657956,1.2816237867971128,0.004581020152519351,3.838890764241054,3,0.006103654272879307,1,0
0.999,27,1000,0.01,1,47.72888602588201,0.0027115786817657403,0.0027115786817657403,0.00497429468201199,2,0.0002022419572657621,0,0
0.999,27,1000,0.01,2,47.34049645061221,1.5953892211560954,0.005455778171020956,4.780178820060208,3,0.010378277805233536,1,0
0.999,27,1000,0.01,3,48.73035194269056,0.7880778705738404,0.005995008701457418,2.356660303693297,3,0.012106465184624554,1,0
0.9999,27,1000,0.01,0,149.73544274036803,1.9577195703235963,0.012831456150871329,5.859700831379868,3,0.019614555744704804,1,0
0.9999,27,1000,0.01,1,150.72102583693365,0.008758070459370375,0.008758070459370375,0.017067284690522308,2,0.00011943013550203035,0,0
0.9999,27,1000,0.01,2,149.87327485528238,2.8819840547058804,0.01628690657579425,8.629266677691062,3,0.03300525757997013,1,0
0.9999,27,1000,0.01,3,154.05189842637853,0.7298278018376753,0.01823206560677661,2.170635205510029,3,0.03814762951747942,1,0
0.0,27,1000,0.1,0,1.376019292382143,6.46892422086042,0.15357031564695023,31.802543549461102,5,0.009074311572572064,3,0
0.0,27,1000,0.1,1,1.3696287708264732,0.003499058984327036,0.003499058984327036,0.004522520714898246,2,0.0012211880170416142,0,0
0.0,27,1000,0.1,2,1.4257168074918505,0.3732287603521884,0.021286791820019302,1.0964792786821833,3,0.005308269155632903,1,0
0.0,27,1000,0.1,3,1.3618298451969755,0.9376327516536161,1.138002402860055,1.7402614443328492,6,0.010156450449160937,4,0
0.9,27,1000,0.1,0,4.59527058240152,0.8307579551889925,0.1819802652515239,4.13593735456575,6,0.010631037947598003,4,0
0.9,27,1000,0.1,1,4.752512228492015,0.005016138349537395,0.005016138349537395,0.005550846417092118,2,0.0020092388044424775,0,0
0.9,27,1000,0.1,2,4.560129902911074,1.7085011088623512,0.9731871887233958,4.883308814557352,4,0.010596826424036405,2,0
0.9,27,1000,0.1,3,4.776123925037351,0.8051077085658184,0.6270588089544002,2.4109185224443923,7,0.017497452988870413,5,0
0.99,27,1000,0.1,0,14.915462219330385,1.1982273112186996,0.18589387785819744,6.567316083076955,6,0.025353661956178445,4,0
0.99,27,1000,0.1,1,15.136609482528845,0.010823961855503633,0.010823961855503633,0.017170093826882126,2,0.0012622047664139445,0,0
0.99,27,1000,0.1,2,14.893238455816324,2.5163629088615513,0.3499008465790794,9.361187559549958,4,0.03439435642074697,2,0
0.99,27,1000,0.1,3,15.398956203243557,0.46354722866963277,0.26196529406861857,2.1415470812096715,7,0.04292276160204725,5,0
0.999,27,1000,0.1,0,47.323779109657956,3.9490286817161846,0.18205371338651744,23.0466841218411,6,0.08058091348937174,4,0
0.999,27,1000,0.1,1,47.72888602588201,5.776621928876419,0.0543438956228113,17.2710457804092,3,0.00762008762933441,1,0
0.999,27,1000,0.1,2,47.34049645061221,2.0517199368657995,0.14456885429340366,7.913608891651541,4,0.10911379360632695,2,0
0.999,27,1000,0.1,3,48.73035194269056,0.3393091922416788,0.1329396565627708,1.467895813035911,6,0.12662630643414843,4,0
0.9999,27,1000,0.1,0,149.73544274036803,0.4615360567267814,0.18205371338650822,2.052551260163277,6,0.25827897296734215,4,0
0.9999,27,1000,0.1,1,150.72102583693365,6.447768775748596,0.170932977248086,19.1678972851145,3,0.019427406055419066,1,0
0.9999,27,1000,0.1,2,149.87327485528238,0.4835619610429867,0.18416358543029607,1.5618815645881359,4,0.34659350334681444,2,0
0.9999,27,1000,0.1,3,154.05189842637853,0.266732494750727,0.22275663307137028,0.7264670891684749,5,0.3935568053440697,3,0
